,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,special_hours,messaging
94,rneHZ-Ls54Zx0_Y1qVkeTg,king-and-cardinal-burger-joint-little-elm-little-elm-2,King And Cardinal Burger Joint - Little Elm,https://s3-media1.fl.yelpcdn.com/bphoto/_X6ePEFU7YD_y4tdTMzvhw/o.jpg,True,False,https://www.yelp.com/biz/king-and-cardinal-burger-joint-little-elm-little-elm-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14693366188,(469) 336-6188,7,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,"{'address1': '2587 FM 423', 'address2': 'Ste 401', 'address3': '', 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['2587 FM 423', 'Ste 401', 'Little Elm, TX 75068'], 'cross_streets': ''}","{'latitude': 33.17680362070878, 'longitude': -96.88679341534402}","['https://s3-media1.fl.yelpcdn.com/bphoto/_X6ePEFU7YD_y4tdTMzvhw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/u5fpcQDXRLPGr3Qee7cfrA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/OWrVMBI8yNSjFaac7hzHuQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,"{'url': 'https://www.yelp.com/raq/rneHZ-Ls54Zx0_Y1qVkeTg?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}"
95,R2c9TlPKQgfSEPPCHGLrXA,joes-pizza-little-elm-3,Joe's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/eQC1L1wzrEnnIqOsyfiF2A/o.jpg,True,False,https://www.yelp.com/biz/joes-pizza-little-elm-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14693629663,(469) 362-9663,334,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"{'address1': '2765 E Eldorado Pkwy', 'address2': 'Ste 220', 'address3': '', 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['2765 E Eldorado Pkwy', 'Ste 220', 'Little Elm, TX 75068'], 'cross_streets': ''}","{'latitude': 33.18001012561612, 'longitude': -96.8901885611487}","['https://s3-media1.fl.yelpcdn.com/bphoto/eQC1L1wzrEnnIqOsyfiF2A/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/AdA-uvRM6eHjtsjRSuwqSQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/P9ZdOBmei0t04WViKygyvw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
96,NQteur0m7_WL3kxQ_3lUDA,i-luv-pho-frisco-frisco-2,I Luv Pho Frisco,https://s3-media4.fl.yelpcdn.com/bphoto/P7BbhHRyalG9aOxrSZwBhw/o.jpg,True,False,https://www.yelp.com/biz/i-luv-pho-frisco-frisco-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19726680177,(972) 668-0177,235,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,"{'address1': '2833 Eldorado Pkwy', 'address2': 'Ste 309', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['2833 Eldorado Pkwy', 'Ste 309', 'Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.17658207320537, 'longitude': -96.88614990226066}","['https://s3-media4.fl.yelpcdn.com/bphoto/P7BbhHRyalG9aOxrSZwBhw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/P4NcocuwVEuRfs8DPZ7Hwg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Cfr5E0sDBuwU-0w888T2uA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,"{'url': 'https://www.yelp.com/raq/NQteur0m7_WL3kxQ_3lUDA?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}"
97,aPF1nW2ecOTyFjf3ZCTtnw,applebees-grill-bar-little-elm,Applebee's Grill + Bar,https://s3-media2.fl.yelpcdn.com/bphoto/xYz9esC8wJYER92GaRb8OA/o.jpg,True,False,https://www.yelp.com/biz/applebees-grill-bar-little-elm?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19724642616,(972) 464-2616,140,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.0,"{'address1': '2672 Fm 423', 'address2': '', 'address3': '', 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['2672 Fm 423', 'Little Elm, TX 75068'], 'cross_streets': ''}","{'latitude': 33.177144, 'longitude': -96.8880078}","['https://s3-media2.fl.yelpcdn.com/bphoto/xYz9esC8wJYER92GaRb8OA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/8FHcIfRKYlbiS_IpuJT_sw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/-pcZ-Vup3eqzwAq4B_M-kA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
98,Ju9FG4YpXcyPvdJHZuro8A,kobe-teppan-and-sushi-frisco-frisco,Kobe Teppan & Sushi - Frisco,https://s3-media2.fl.yelpcdn.com/bphoto/iCv5PCDO8oEwGQjfGnKOfA/o.jpg,True,False,https://www.yelp.com/biz/kobe-teppan-and-sushi-frisco-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19726682988,(972) 668-2988,108,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.0,"{'address1': '2832 W Eldorado Pkwy', 'address2': 'Ste 208', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['2832 W Eldorado Pkwy', 'Ste 208', 'Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.1769156625839, 'longitude': -96.8852982107226}","['https://s3-media2.fl.yelpcdn.com/bphoto/iCv5PCDO8oEwGQjfGnKOfA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/J6hsIj2xDSUbAHBCLQstZw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/A7yW_O2870F5-wtw4tQSpA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
99,s5RrKMbJR3mzfzUgZQdrfA,popeyes-louisiana-kitchen-little-elm-2,Popeyes Louisiana Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/o-hAsNcfFD369mHTVxPWLg/o.jpg,True,False,https://www.yelp.com/biz/popeyes-louisiana-kitchen-little-elm-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19729874239,(972) 987-4239,135,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",1.5,"{'address1': '2776 E Eldorado Pkwy', 'address2': '', 'address3': '', 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['2776 E Eldorado Pkwy', 'Little Elm, TX 75068'], 'cross_streets': ''}","{'latitude': 33.177832, 'longitude': -96.888929}","['https://s3-media3.fl.yelpcdn.com/bphoto/o-hAsNcfFD369mHTVxPWLg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/nNVDQBeozDdu3GzoKfuJAg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/U0phe_CgZTLsp3zScax5Ig/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
100,KICoweaVCo7ok7UH589zmA,panda-express-frisco-2,Panda Express,https://s3-media1.fl.yelpcdn.com/bphoto/FqQ0KzFstJruXtK0Wi9WxA/o.jpg,True,False,https://www.yelp.com/biz/panda-express-frisco-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12148723309,(214) 872-3309,69,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'address1': '12244 Fm 423', 'address2': 'Ste 100', 'address3': None, 'city': 'Frisco', 'zip_code': '75033', 'country': 'US', 'state': 'TX', 'display_address': ['12244 Fm 423', 'Ste 100', 'Frisco, TX 75033'], 'cross_streets': ''}","{'latitude': 33.18011463817106, 'longitude': -96.88664269390448}","['https://s3-media1.fl.yelpcdn.com/bphoto/FqQ0KzFstJruXtK0Wi9WxA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/7OFREV-inYNyv7PqhbJJpA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ohFgy7BLHSaj54UqKbGITA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
101,CBmSNb_77S3CI7KWVDaeCw,cicis-little-elm-2,Cicis,https://s3-media4.fl.yelpcdn.com/bphoto/AcnJLPoJEI2gJufvoQ-SDw/o.jpg,True,False,https://www.yelp.com/biz/cicis-little-elm-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14693624449,(469) 362-4449,23,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'buffets', 'title': 'Buffets'}]",3.0,"{'address1': '2700 East Eldorado Pkwy', 'address2': 'Ste 402', 'address3': '', 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['2700 East Eldorado Pkwy', 'Ste 402', 'Little Elm, TX 75068'], 'cross_streets': ''}","{'latitude': 33.175967284580466, 'longitude': -96.88814637822686}","['https://s3-media4.fl.yelpcdn.com/bphoto/AcnJLPoJEI2gJufvoQ-SDw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/a9-z4EcJSMg2eHFneBq1fQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/iR70qPJ9RCpzxfIHwn9Mlg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
102,Xs9AdIIW07fCNh9ySrARPg,burger-king-little-elm,Burger King,https://s3-media1.fl.yelpcdn.com/bphoto/PlVgy0cc38WQC07KqqZiTw/o.jpg,True,False,https://www.yelp.com/biz/burger-king-little-elm?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14693620190,(469) 362-0190,60,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",1.5,"{'address1': '2776 Eldorado Pkwy', 'address2': '', 'address3': '', 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['2776 Eldorado Pkwy', 'Little Elm, TX 75068'], 'cross_streets': ''}","{'latitude': 33.1778347547076, 'longitude': -96.8888870326671}","['https://s3-media1.fl.yelpcdn.com/bphoto/PlVgy0cc38WQC07KqqZiTw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/FWtvtGv7jhmEuXHht0uZXg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/q_F1ZrvRo6LX8ma1fuD8zw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']","[{'date': '2022-12-25', 'is_closed': None, 'start': '0030', 'end': '0000', 'is_overnight': False}]",
103,JJpou9UZElV_COC_eolWKA,dickeys-barbecue-pit-little-elm,Dickey's Barbecue Pit,https://s3-media2.fl.yelpcdn.com/bphoto/DicwXltqCTU7e2yvnnaF_g/o.jpg,True,False,https://www.yelp.com/biz/dickeys-barbecue-pit-little-elm?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14693626776,(469) 362-6776,62,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.5,"{'address1': '2587 FM 423', 'address2': 'Ste 100', 'address3': '', 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['2587 FM 423', 'Ste 100', 'Little Elm, TX 75068'], 'cross_streets': ''}","{'latitude': 33.176957, 'longitude': -96.886817}","['https://s3-media2.fl.yelpcdn.com/bphoto/DicwXltqCTU7e2yvnnaF_g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Xu5CrK6nwKpqWRPUQRfNqA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['pickup'],,
104,cCd7Qjs5_gXjJvkJvwS0EA,wendys-frisco-8,Wendy's,https://s3-media2.fl.yelpcdn.com/bphoto/nkJtqOeJBLrxK1Ysqf3qJw/o.jpg,True,False,https://www.yelp.com/biz/wendys-frisco-8?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19727041414,(972) 704-1414,47,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'address1': '12150 Fm 423', 'address2': '', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['12150 Fm 423', 'Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.17935, 'longitude': -96.88655}","['https://s3-media2.fl.yelpcdn.com/bphoto/nkJtqOeJBLrxK1Ysqf3qJw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/jh8N2IOx3Dmsoc0ra74NiA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/wN7r4I-ILZs25wUJ6_jTQA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
105,eesJ6i0LRbgn7X6oCxFCZQ,hong-kong-express-little-elm,Hong Kong Express,https://s3-media2.fl.yelpcdn.com/bphoto/-lCqgXUuPk_V2-wujAjBMw/o.jpg,True,False,https://www.yelp.com/biz/hong-kong-express-little-elm?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12147059588,(214) 705-9588,90,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'soup', 'title': 'Soup'}]",3.0,"{'address1': '2405 Fm 423', 'address2': 'Ste 200', 'address3': '', 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['2405 Fm 423', 'Ste 200', 'Little Elm, TX 75068'], 'cross_streets': ''}","{'latitude': 33.17291, 'longitude': -96.88692}","['https://s3-media2.fl.yelpcdn.com/bphoto/-lCqgXUuPk_V2-wujAjBMw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/XYZf6R6QJXUPsIfzhaKJHg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/51huklP3qRNdfzVBWOpYpQ/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
106,UaqJjEwtWmI72QACt3x18A,mcdonalds-little-elm-2,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/Z5LCbRdrledkNdIncxuomQ/o.jpg,True,False,https://www.yelp.com/biz/mcdonalds-little-elm-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14693620546,(469) 362-0546,165,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'address1': '2670 FM 423', 'address2': '', 'address3': '', 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['2670 FM 423', 'Little Elm, TX 75068'], 'cross_streets': ''}","{'latitude': 33.1767189554946, 'longitude': -96.8881500465886}","['https://s3-media2.fl.yelpcdn.com/bphoto/Z5LCbRdrledkNdIncxuomQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/eHvSRKZn_MR0uFt4EOwD8A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/b9pcFXBVa3nEhMyTFY3Xqg/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
107,qXBX6r0WPWV2VnZupZxjDA,taco-bell-little-elm,Taco Bell,https://s3-media1.fl.yelpcdn.com/bphoto/In-ei54nhaZUSMu3tOYHnw/o.jpg,True,False,https://www.yelp.com/biz/taco-bell-little-elm?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14693626000,(469) 362-6000,41,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'address1': '2589 FM 423', 'address2': None, 'address3': None, 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['2589 FM 423', 'Little Elm, TX 75068'], 'cross_streets': ''}","{'latitude': 33.1773583633236, 'longitude': -96.8868526694918}","['https://s3-media1.fl.yelpcdn.com/bphoto/In-ei54nhaZUSMu3tOYHnw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/0qPmgifHnoIo4W-Sxi36ig/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/3wdIalzdEt0zXqyIMInyNA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0800', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '0800', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
