,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,messaging,special_hours
596,vdvtDVlK6RKoZywoPOE-Ag,phở-house-vietnamese-rice-and-noodles-meridian,Phở House Vietnamese Rice & Noodles,https://s3-media3.fl.yelpcdn.com/bphoto/oUrBut0_HbLdf6ee5SD_vA/o.jpg,True,False,https://www.yelp.com/biz/ph%E1%BB%9F-house-vietnamese-rice-and-noodles-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088881378,(208) 888-1378,63,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,"{'address1': '1534 N Main St', 'address2': None, 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['1534 N Main St', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.617595, 'longitude': -116.390995}","['https://s3-media3.fl.yelpcdn.com/bphoto/oUrBut0_HbLdf6ee5SD_vA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/nUMIlF43B-YnmwpX2NlEIQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Pwriez4UpK3dti8vCjtg_A/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],"{'url': 'https://www.yelp.com/raq/vdvtDVlK6RKoZywoPOE-Ag?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}",
597,pOhfM0OlLdG-XcKaGk-LYg,main-street-burger-meridian,Main Street Burger,https://s3-media4.fl.yelpcdn.com/bphoto/M-xd8lsHJKiVwItqwVBvqQ/o.jpg,True,False,https://www.yelp.com/biz/main-street-burger-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12082882126,(208) 288-2126,154,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,"{'address1': '1615 N Main St', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['1615 N Main St', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.61846, 'longitude': -116.39202}","['https://s3-media4.fl.yelpcdn.com/bphoto/M-xd8lsHJKiVwItqwVBvqQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/GaDveTXAlEv3M9kTbqApGQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/67mW6in_hGIBWEDcrg-4UQ/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
598,a3qqjPMHg9RJ79OrAGg5iQ,von-s-chicken-meridian,Von’s Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/jcI_6kf87rnu-95E-fLOzA/o.jpg,False,False,https://www.yelp.com/biz/von-s-chicken-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,,,2,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'korean', 'title': 'Korean'}]",5.0,"{'address1': '950 E Fairview Ave', 'address2': '', 'address3': None, 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['950 E Fairview Ave', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.620559792164244, 'longitude': -116.38188031342226}",['https://s3-media1.fl.yelpcdn.com/bphoto/jcI_6kf87rnu-95E-fLOzA/o.jpg'],,,[],,
599,h7IFzCOJSQufQ0Hf1lVV5A,european-delicatessen-meridian,European Delicatessen,https://s3-media1.fl.yelpcdn.com/bphoto/b-Ic66sVkbldIvktn0Gj2g/o.jpg,False,False,https://www.yelp.com/biz/european-delicatessen-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,,,18,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,"{'address1': '950 E Fairview Ave', 'address2': '', 'address3': None, 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['950 E Fairview Ave', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.6205545918732, 'longitude': -116.381879299879}","['https://s3-media1.fl.yelpcdn.com/bphoto/b-Ic66sVkbldIvktn0Gj2g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/uytTjI568QHbphBAcBYQyg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/9KbaceGPA4YUCJ2zg5tqig/o.jpg']",,,[],,
600,UtuHQs60cgEdApzfAe4QIQ,the-gyro-shack-meridian,Gyro Shack,https://s3-media1.fl.yelpcdn.com/bphoto/vxnAmb24OStt-7ezMjfqvg/o.jpg,True,False,https://www.yelp.com/biz/the-gyro-shack-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12089180011,(208) 918-0011,50,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'address1': '1050 E Fairview Ave', 'address2': None, 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['1050 E Fairview Ave', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.619751, 'longitude': -116.381094379762}","['https://s3-media1.fl.yelpcdn.com/bphoto/vxnAmb24OStt-7ezMjfqvg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/kAYat6S_5IEWcXffvazDXQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/GhGNoszjHYKv-B6VaNudOw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']","{'url': 'https://www.yelp.com/raq/UtuHQs60cgEdApzfAe4QIQ?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}","[{'date': '2022-11-23', 'is_closed': None, 'start': '1000', 'end': '1900', 'is_overnight': False}, {'date': '2022-11-24', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-12-24', 'is_closed': None, 'start': '1000', 'end': '1800', 'is_overnight': False}, {'date': '2022-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-12-31', 'is_closed': None, 'start': '1000', 'end': '1900', 'is_overnight': False}]"
601,KS7MhGS7r0Riim7Woibvug,hugos-deli-meridian,Hugo's Deli,https://s3-media3.fl.yelpcdn.com/bphoto/_SrDlEeNsU4L6HwBo1XR_A/o.jpg,True,False,https://www.yelp.com/biz/hugos-deli-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088882358,(208) 888-2358,59,"[{'alias': 'delis', 'title': 'Delis'}]",4.0,"{'address1': '950 E Fairview Ave', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['950 E Fairview Ave', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.62044, 'longitude': -116.38175}","['https://s3-media3.fl.yelpcdn.com/bphoto/_SrDlEeNsU4L6HwBo1XR_A/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/0MLdEdZhbgsAdNbcsOfR-Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Z6WXdVIXnoKMhi7oI6_0bw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 2}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
602,wZhGuW7vQpfhxeEvLHkTrA,express-cafe-meridian,Express Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/G64-OOLzHBsXcm9HoUBzSg/o.jpg,True,False,https://www.yelp.com/biz/express-cafe-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088883745,(208) 888-3745,134,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'address1': '400 E Fairview Ave', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['400 E Fairview Ave', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.6198, 'longitude': -116.38716}","['https://s3-media3.fl.yelpcdn.com/bphoto/G64-OOLzHBsXcm9HoUBzSg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/SAzHDEmzJlhRorm6FKoCkA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/GU-Ft_CPZ7vEUhEXbETBNA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0630', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '0630', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '0630', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '0630', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '0630', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '0630', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,"[{'date': '2022-11-24', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-12-26', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]"
603,csswkEg0FxRKnNIp3Y_VNg,smoky-mountain-pizzeria-grill-meridian-3,Smoky Mountain Pizzeria Grill,https://s3-media1.fl.yelpcdn.com/bphoto/D0nmdaUUEf3OijrgATWNdA/o.jpg,True,False,https://www.yelp.com/biz/smoky-mountain-pizzeria-grill-meridian-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088841067,(208) 884-1067,127,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'address1': '980 E Fairview Ave', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['980 E Fairview Ave', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.6198, 'longitude': -116.38174}","['https://s3-media1.fl.yelpcdn.com/bphoto/D0nmdaUUEf3OijrgATWNdA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/E6Y8CdmM8Ioa29fdZBEBBQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/nLDO48KUqeeXsrC8HeibFA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
604,7Hc85OE2CF1Hs1cWVy_meA,fiesta-guadalajara-meridian,Fiesta Guadalajara,https://s3-media2.fl.yelpcdn.com/bphoto/Bn3ZfEVepX0boXQ28BMLGA/o.jpg,False,False,https://www.yelp.com/biz/fiesta-guadalajara-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088840161,(208) 884-0161,79,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'address1': '704 E Fairview Ave', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['704 E Fairview Ave', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.6197547912598, 'longitude': -116.384948730469}","['https://s3-media2.fl.yelpcdn.com/bphoto/Bn3ZfEVepX0boXQ28BMLGA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/oUtVDKZlD8P5D8NTXNhaUg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/8t0OaU5Qum2aGz0rid1F8w/o.jpg']",$$,,['delivery'],,
605,1_qR_k-LKvVWVaesFRglRg,idaho-pizza-company-meridian,Idaho Pizza Company,https://s3-media3.fl.yelpcdn.com/bphoto/eubVGFmqYEOhJ2KmwAJlzg/o.jpg,True,False,https://www.yelp.com/biz/idaho-pizza-company-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088884441,(208) 888-4441,112,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'address1': '405 E Fairview Ave', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['405 E Fairview Ave', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.6189929845146, 'longitude': -116.387289783846}","['https://s3-media3.fl.yelpcdn.com/bphoto/eubVGFmqYEOhJ2KmwAJlzg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/0_1Or-tZ5_oFYLMKG2VJTQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/XeOQ8OhO9W32fcsHUtT-Zg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],"{'url': 'https://www.yelp.com/raq/1_qR_k-LKvVWVaesFRglRg?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}",
606,FORQKw62kgJl_r7VRn6lRA,mongolian-grill-meridian,Mongolian Grill,https://s3-media3.fl.yelpcdn.com/bphoto/fCW2kjRQgXwcJnw_hMC09g/o.jpg,False,False,https://www.yelp.com/biz/mongolian-grill-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12082882288,(208) 288-2288,39,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'address1': '519 E Fairview Ave', 'address2': 'Ste 400', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['519 E Fairview Ave', 'Ste 400', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.6188774108887, 'longitude': -116.386405944824}","['https://s3-media3.fl.yelpcdn.com/bphoto/fCW2kjRQgXwcJnw_hMC09g/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/ZqFi9Eyj7Bo3lil-qgx5JQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/ggxQtwsyxIQczt9OuLJECw/o.jpg']",$$,,['delivery'],,
607,-dSJmP8UtK8X3K5QWgtW8w,corona-village-mexican-restaurant-meridian-2,Corona Village Mexican Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/H7uLRBYWKPgogssy_scSNQ/o.jpg,False,False,https://www.yelp.com/biz/corona-village-mexican-restaurant-meridian-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088879348,(208) 887-9348,79,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'address1': '21 E Fairview Ave', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['21 E Fairview Ave', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.6191871772771, 'longitude': -116.393109404379}","['https://s3-media1.fl.yelpcdn.com/bphoto/H7uLRBYWKPgogssy_scSNQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Tb1XUq8iCgdOd2XSyku0kA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/MhAgClSPSejvb6-e0UJtCw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
608,5-W8khNMW8e4hR2ul1s8ew,johnnys-pizza-meridian,Johnny's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/e3deHfwm-OXfqfkvYWldzA/o.jpg,True,False,https://www.yelp.com/biz/johnnys-pizza-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088884857,(208) 888-4857,46,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'address1': '1526 N Main St', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['1526 N Main St', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.6172373120747, 'longitude': -116.391514597019}","['https://s3-media1.fl.yelpcdn.com/bphoto/e3deHfwm-OXfqfkvYWldzA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/K8vJSxXBvEILTDs70B8GkQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/u-6KO5ektUbX1tbSwTVDMA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
609,9bAYdUprc7jSNv_zY5C6cA,burger-king-meridian,Burger King,https://s3-media2.fl.yelpcdn.com/bphoto/AlaIpaD2aEgYHhXaE_66WQ/o.jpg,True,False,https://www.yelp.com/biz/burger-king-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088872198,(208) 887-2198,17,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'address1': '300 E Fairview', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['300 E Fairview', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.619711, 'longitude': -116.388405}","['https://s3-media2.fl.yelpcdn.com/bphoto/AlaIpaD2aEgYHhXaE_66WQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/RoW0uZGDKYs_7sokG9XGuQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/vDzPSCO3G_dwVHpjKWx3Qg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,"[{'date': '2022-11-24', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-12-24', 'is_closed': None, 'start': '0600', 'end': '1900', 'is_overnight': False}, {'date': '2022-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2023-01-01', 'is_closed': None, 'start': '0900', 'end': '2100', 'is_overnight': False}]"
610,f-idTk9lhN_c9IqvvZ4fBA,blimpie-americas-sub-shop-meridian-2,Blimpie Americas Sub Shop,https://s3-media1.fl.yelpcdn.com/bphoto/NpHhNqdvtxRt3TGNBjxwbg/o.jpg,True,False,https://www.yelp.com/biz/blimpie-americas-sub-shop-meridian-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088871234,(208) 887-1234,13,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'wraps', 'title': 'Wraps'}]",3.5,"{'address1': '1535 N Main St', 'address2': None, 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['1535 N Main St', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.617970171726085, 'longitude': -116.39180675907393}","['https://s3-media1.fl.yelpcdn.com/bphoto/NpHhNqdvtxRt3TGNBjxwbg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/WBac9ysHrs_92R-QcH5ksA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/-t2JoTE9q138n7bhZ3AFqg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],"{'url': 'https://www.yelp.com/raq/f-idTk9lhN_c9IqvvZ4fBA?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}",
