id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
fsArw_200gqcuyvOtWL98w,tender-smokehouse-frisco-frisco-2,Tender Smokehouse - Frisco,https://s3-media2.fl.yelpcdn.com/bphoto/DWLgYfJ2QOMAlNYeJMi--w/o.jpg,False,https://www.yelp.com/biz/tender-smokehouse-frisco-frisco-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,353,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 33.11478, 'longitude': -96.80412}",['delivery'],"{'address1': '4226 Preston Rd', 'address2': None, 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['4226 Preston Rd', 'Frisco, TX 75034']}",+12144942080,(214) 494-2080,2388.7895402749673,$$
RhWzAgF6sinHpDwa_9iNuw,beaubeauxs-bourbon-and-biscuits-allen-2,Beaubeaux's Bourbon and Biscuits,https://s3-media1.fl.yelpcdn.com/bphoto/KO6R9eA57Z-LKiTLbd-SSw/o.jpg,False,https://www.yelp.com/biz/beaubeauxs-bourbon-and-biscuits-allen-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,57,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,"{'latitude': 33.08889969982732, 'longitude': -96.68525576591492}",[],"{'address1': '965 Garden Park Dr', 'address2': '', 'address3': None, 'city': 'Allen', 'zip_code': '75013', 'country': 'US', 'state': 'TX', 'display_address': ['965 Garden Park Dr', 'Allen, TX 75013']}",+14696401113,(469) 640-1113,13366.909270935126,$$
L6WRNnT42Ce6f8_XfHeUng,fairview-farmers-fairview,Fairview Farmers,https://s3-media2.fl.yelpcdn.com/bphoto/VZJii6QOOfMb3ZFJW8_evg/o.jpg,False,https://www.yelp.com/biz/fairview-farmers-fairview?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,190,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 33.130164907781484, 'longitude': -96.64230797438528}",[],"{'address1': '441 E Stacy Rd', 'address2': '', 'address3': None, 'city': 'Fairview', 'zip_code': '75069', 'country': 'US', 'state': 'TX', 'display_address': ['441 E Stacy Rd', 'Fairview, TX 75069']}",+14696171302,(469) 617-1302,16461.89414289563,$$
nsO89YRoxYFkUpzKbajn8Q,harvest-seasonal-kitchen-mckinney,Harvest Seasonal Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/JDQXerWsdTQqaM52MxOJ0A/o.jpg,False,https://www.yelp.com/biz/harvest-seasonal-kitchen-mckinney?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,726,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 33.19687, 'longitude': -96.61531}",['delivery'],"{'address1': '112 E Louisiana St', 'address2': '', 'address3': '', 'city': 'McKinney', 'zip_code': '75069', 'country': 'US', 'state': 'TX', 'display_address': ['112 E Louisiana St', 'McKinney, TX 75069']}",+12147260251,(214) 726-0251,20292.612192085973,$$
RDx3dQfFGw9MGy_sJfmeTQ,darna-market-plano,Darna Market,https://s3-media3.fl.yelpcdn.com/bphoto/0KxCgqTlfavPqfjXDvLHRw/o.jpg,False,https://www.yelp.com/biz/darna-market-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,65,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 33.08217, 'longitude': -96.82576}","['delivery', 'pickup']","{'address1': '7700 Windrose Ave', 'address2': 'Ste G-170', 'address3': None, 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['7700 Windrose Ave', 'Ste G-170', 'Plano, TX 75024']}",+14698254110,(469) 825-4110,5638.398081387718,$$
DtYMJeVbFgGXroWYUX5P4Q,hutchins-bbq-frisco-11,Hutchins BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/hiLz9pCk-iZ4f2S231oPow/o.jpg,False,https://www.yelp.com/biz/hutchins-bbq-frisco-11?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,1823,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 33.15463, 'longitude': -96.80443}",['delivery'],"{'address1': '9225 Preston Rd', 'address2': '', 'address3': '', 'city': 'Frisco', 'zip_code': '75033', 'country': 'US', 'state': 'TX', 'display_address': ['9225 Preston Rd', 'Frisco, TX 75033']}",+19723772046,(972) 377-2046,2813.814204608589,$$
cmi1LffsFyRyO7wJ2fesmg,the-biscuit-bar-plano,The Biscuit Bar,https://s3-media3.fl.yelpcdn.com/bphoto/yS33L1h4XU5XmcDfBFRhFA/o.jpg,False,https://www.yelp.com/biz/the-biscuit-bar-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,1247,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 33.090203, 'longitude': -96.821063}","['delivery', 'pickup']","{'address1': '5880 TX-121', 'address2': '102b', 'address3': None, 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['5880 TX-121', '102b', 'Plano, TX 75024']}",+14692382227,(469) 238-2227,4688.39337874673,$
Ze9xD_EevRAKQBtmzGZa6A,bavette-grill-plano,Bavette Grill,https://s3-media1.fl.yelpcdn.com/bphoto/6_vIFL9fIzmXbp9YQUbDkQ/o.jpg,False,https://www.yelp.com/biz/bavette-grill-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,176,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 33.0888915536529, 'longitude': -96.8214777857065}","['delivery', 'pickup']","{'address1': '8100 Dallas Pkwy', 'address2': 'Ste 115', 'address3': None, 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['8100 Dallas Pkwy', 'Ste 115', 'Plano, TX 75024']}",+14692872043,(469) 287-2043,4835.741970029209,
DXjW8Gar51vqK-5SP8TMuA,down-south-kitchen-and-bakery-the-colony,Down South Kitchen and Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/fOheCHNhl_hZ1xC7Wo9RUQ/o.jpg,False,https://www.yelp.com/biz/down-south-kitchen-and-bakery-the-colony?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,83,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 33.0810962694979, 'longitude': -96.85856211278184}",[],"{'address1': '6500 Cascades Ct', 'address2': 'Ste 100', 'address3': '', 'city': 'The Colony', 'zip_code': '75056', 'country': 'US', 'state': 'TX', 'display_address': ['6500 Cascades Ct', 'Ste 100', 'The Colony, TX 75056']}",+14693623118,(469) 362-3118,6781.308319038924,$$
sq2pdhpFaT_7jQQXbYW0Qg,gallo-nero-italian-bistro-frisco,Gallo Nero Italian Bistro,https://s3-media1.fl.yelpcdn.com/bphoto/tSNIz5lili3KAO3zEX_AoQ/o.jpg,False,https://www.yelp.com/biz/gallo-nero-italian-bistro-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,215,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 33.117875165974084, 'longitude': -96.84099027656696}","['delivery', 'pickup']","{'address1': '4851 Legacy Dr', 'address2': 'Ste 504', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['4851 Legacy Dr', 'Ste 504', 'Frisco, TX 75034']}",+12144942230,(214) 494-2230,2597.9235974231747,$$
j2U3fC92-k-0EFdYFo8iow,the-common-table-frisco-3,The Common Table,https://s3-media3.fl.yelpcdn.com/bphoto/aCl-Ml5OeE0IHlw7RlPdcg/o.jpg,False,https://www.yelp.com/biz/the-common-table-frisco-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,588,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,"{'latitude': 33.1075049968852, 'longitude': -96.8278071284294}","['delivery', 'pickup']","{'address1': '6740 Winning Dr', 'address2': 'Ste 1005', 'address3': '', 'city': 'Frisco', 'zip_code': '75252', 'country': 'US', 'state': 'TX', 'display_address': ['6740 Winning Dr', 'Ste 1005', 'Frisco, TX 75252']}",+14695353575,(469) 535-3575,2878.084627447895,$$
9URKbEd64SOnejStmMOMjw,tinman-social-little-elm,Tinman Social,https://s3-media4.fl.yelpcdn.com/bphoto/HDDlzzpu66TdQrA7UePOKA/o.jpg,False,https://www.yelp.com/biz/tinman-social-little-elm?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,17,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'bowling', 'title': 'Bowling'}]",4.0,"{'latitude': 33.16274175951086, 'longitude': -96.93522456659495}",[],"{'address1': '199 Main St', 'address2': '', 'address3': None, 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['199 Main St', 'Little Elm, TX 75068']}",+12146180396,(214) 618-0396,11329.630932841526,
qa4tf-_h-k5dLw0Gy84ecw,snooze-an-a-m-eatery-coming-soon-frisco,"Snooze, an A.M. Eatery",https://s3-media1.fl.yelpcdn.com/bphoto/PZpBi8m8wWM5gGmb8JOCvg/o.jpg,False,https://www.yelp.com/biz/snooze-an-a-m-eatery-coming-soon-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,12,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 33.15362, 'longitude': -96.8413394}",[],"{'address1': '9169 Dallas Pkwy', 'address2': 'Ste 120', 'address3': None, 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['9169 Dallas Pkwy', 'Ste 120', 'Frisco, TX 75034']}",+14698309650,(469) 830-9650,3146.2023822864285,
ECJSJo48XjK9nz5xu1ut1Q,the-boardwalk-plano,The Boardwalk,https://s3-media4.fl.yelpcdn.com/bphoto/PoJzpC5K8ClnlXWy2stjIQ/o.jpg,False,https://www.yelp.com/biz/the-boardwalk-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,11,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 33.090267, 'longitude': -96.821267}",[],"{'address1': '5880 State Hwy 121', 'address2': None, 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['5880 State Hwy 121', 'Plano, TX 75024']}",+19727312380,(972) 731-2380,4682.071881895058,$$
ZadjbWA7kQi34IdSJfScow,kitchen-master-frisco,Kitchen Master,https://s3-media2.fl.yelpcdn.com/bphoto/qitrmdbuev1SJA_DSlr0ig/o.jpg,False,https://www.yelp.com/biz/kitchen-master-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,279,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 33.15484908538643, 'longitude': -96.80391294547053}","['delivery', 'pickup']","{'address1': '9285 Preston Rd', 'address2': None, 'address3': '', 'city': 'Frisco', 'zip_code': '75033', 'country': 'US', 'state': 'TX', 'display_address': ['9285 Preston Rd', 'Frisco, TX 75033']}",+14693628001,(469) 362-8001,2874.1942500337927,$$
TyziXxg_YojlwW5Jyn9pdQ,dee-lincoln-prime-frisco,Dee Lincoln Prime,https://s3-media3.fl.yelpcdn.com/bphoto/3mnYFnHVoHBTgycLmoH3SQ/o.jpg,False,https://www.yelp.com/biz/dee-lincoln-prime-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,244,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 33.1078322, 'longitude': -96.82834628264233}",['delivery'],"{'address1': '6670 Winning Dr', 'address2': 'Ste 400', 'address3': None, 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['6670 Winning Dr', 'Ste 400', 'Frisco, TX 75034']}",+12143873333,(214) 387-3333,2857.965267922533,$$$$
_D_r2P-HYK2L-INqzqWzLQ,the-stix-icehouse-mckinney,The Stix Icehouse,https://s3-media2.fl.yelpcdn.com/bphoto/I--I96Scq6qGhtLBGAuJjg/o.jpg,False,https://www.yelp.com/biz/the-stix-icehouse-mckinney?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,178,"[{'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 33.178645, 'longitude': -96.622221}",[],"{'address1': '301 W Eldorado Pkwy', 'address2': '', 'address3': None, 'city': 'McKinney', 'zip_code': '75069', 'country': 'US', 'state': 'TX', 'display_address': ['301 W Eldorado Pkwy', 'McKinney, TX 75069']}",+12145928335,(214) 592-8335,19044.327682250707,$$
cHbtPMI88I6-nPQMDArv7A,the-glen-frisco,The Glen,https://s3-media1.fl.yelpcdn.com/bphoto/GERaCpqMNToZ_6Q3dDY_MA/o.jpg,False,https://www.yelp.com/biz/the-glen-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,27,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 33.10724, 'longitude': -96.82879}",[],"{'address1': '6655 Winning Dr', 'address2': 'Ste 600', 'address3': None, 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['6655 Winning Dr', 'Ste 600', 'Frisco, TX 75034']}",+14697310010,(469) 731-0010,2938.6709138261854,
TH4FSBYZHDb6Bkvo_NUTaw,herd-and-hearth-frisco,Herd & Hearth,https://s3-media3.fl.yelpcdn.com/bphoto/inzIY7x3CVRMAbMu0adS8A/o.jpg,False,https://www.yelp.com/biz/herd-and-hearth-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,8,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 33.09154429792564, 'longitude': -96.83991699311728}",[],"{'address1': '1549 Legacy Dr', 'address2': None, 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['1549 Legacy Dr', 'Frisco, TX 75034']}",+19726688771,(972) 668-8771,4933.477985169042,
9gipDs4tb47SK0zTrCOBqA,mexican-sugar-plano-2,Mexican Sugar,https://s3-media3.fl.yelpcdn.com/bphoto/3HOlQofL8HE6_RgSVM3GlA/o.jpg,False,https://www.yelp.com/biz/mexican-sugar-plano-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,1901,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]",4.0,"{'latitude': 33.08013, 'longitude': -96.82319}",['delivery'],"{'address1': '7501 Lone Star Drive', 'address2': 'Ste B150', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['7501 Lone Star Drive', 'Ste B150', 'Plano, TX 75024']}",+19729430984,(972) 943-0984,5817.437380308637,$$
7ZPkCIH9HsUQXmVl3ZOuQQ,highland-noodles-frisco,Highland Noodles,https://s3-media4.fl.yelpcdn.com/bphoto/vXLjK7uIE3rM_8aZQtHMig/o.jpg,False,https://www.yelp.com/biz/highland-noodles-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,81,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 33.11084, 'longitude': -96.8037}","['delivery', 'pickup']","{'address1': '9188 Prestmont Pl', 'address2': 'Ste 110', 'address3': '', 'city': 'Frisco', 'zip_code': '75035', 'country': 'US', 'state': 'TX', 'display_address': ['9188 Prestmont Pl', 'Ste 110', 'Frisco, TX 75035']}",+14699809887,(469) 980-9887,2658.8464799247254,$$
qUOjUzjJtscXJ_osgY-1Hg,bushi-bushi-frisco-frisco,Bushi Bushi Frisco,https://s3-media3.fl.yelpcdn.com/bphoto/fGbckZNFFJEUWHc-LJz6HA/o.jpg,False,https://www.yelp.com/biz/bushi-bushi-frisco-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,45,"[{'alias': 'dimsum', 'title': 'Dim Sum'}]",4.0,"{'latitude': 33.11115, 'longitude': -96.80403}","['pickup', 'delivery']","{'address1': '9144 Prestmont Pl', 'address2': 'Ste 220', 'address3': '', 'city': 'Frisco', 'zip_code': '75035', 'country': 'US', 'state': 'TX', 'display_address': ['9144 Prestmont Pl', 'Ste 220', 'Frisco, TX 75035']}",+14699278018,(469) 927-8018,2753.006097593441,
Q1uNE4_H_Lczy7hMg8WZhA,the-heritage-table-frisco,The Heritage Table,https://s3-media1.fl.yelpcdn.com/bphoto/Muv9AZNdup_Cq7dvCwZqNg/o.jpg,False,https://www.yelp.com/biz/the-heritage-table-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,301,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 33.150545, 'longitude': -96.822425}",['delivery'],"{'address1': '7110 Main St', 'address2': '', 'address3': '', 'city': 'Frisco', 'zip_code': '75033', 'country': 'US', 'state': 'TX', 'display_address': ['7110 Main St', 'Frisco, TX 75033']}",+14696640100,(469) 664-0100,2049.0625915534692,$$
7TkYToFcsYjIJ1aYq4tZCw,haystack-burgers-and-barley-frisco,Haystack Burgers and Barley,https://s3-media3.fl.yelpcdn.com/bphoto/3T77v-HBUMQRoHcgKC3csQ/o.jpg,False,https://www.yelp.com/biz/haystack-burgers-and-barley-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,191,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 33.150952, 'longitude': -96.827218}",['delivery'],"{'address1': '6705 Main St', 'address2': None, 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['6705 Main St', 'Frisco, TX 75034']}",+19727043861,(972) 704-3861,2204.642767077102,$$
SzvLc4Hq16k1PloXtbllkA,original-chopshop-plano-7,Original ChopShop,https://s3-media1.fl.yelpcdn.com/bphoto/BWpTEAeZjcE1aGgoKVznJg/o.jpg,False,https://www.yelp.com/biz/original-chopshop-plano-7?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,174,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 33.07836884007977, 'longitude': -96.81937256804933}",[],"{'address1': '5717 Legacy Dr', 'address2': 'Ste 185', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['5717 Legacy Dr', 'Ste 185', 'Plano, TX 75024']}",+19725460462,(972) 546-0462,6000.701824304162,$$
bD3Zk_Qd_pZeckdXzDlrYA,eddie-vs-prime-seafood-plano,Eddie V's Prime Seafood,https://s3-media2.fl.yelpcdn.com/bphoto/A7oTpe2c6HVah4kLz6ytvg/o.jpg,False,https://www.yelp.com/biz/eddie-vs-prime-seafood-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,34,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.5,"{'latitude': 33.09522474254532, 'longitude': -96.80661723981476}",[],"{'address1': '5300 State Highway 121', 'address2': '', 'address3': None, 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['5300 State Highway 121', 'Plano, TX 75024']}",+14692683758,(469) 268-3758,4286.407926166641,
isYi-iSEDl_GjEuW9Wml0g,didi-s-downtown-frisco,Didi’s Downtown,https://s3-media3.fl.yelpcdn.com/bphoto/1xs0d7voyJ7tlun3sReFxQ/o.jpg,False,https://www.yelp.com/biz/didi-s-downtown-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,284,"[{'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 33.15032, 'longitude': -96.82131}","['pickup', 'delivery']","{'address1': '7210 Main St', 'address2': '', 'address3': None, 'city': 'Frisco', 'zip_code': '75033', 'country': 'US', 'state': 'TX', 'display_address': ['7210 Main St', 'Frisco, TX 75033']}",+14698884020,(469) 888-4020,2000.0453136696551,$$
9wX0K9vNmWzueLZ2fRqYMg,tabu-shabu-mckinney,Tabu Shabu,https://s3-media1.fl.yelpcdn.com/bphoto/uCKFf91x94Jb99ou8Tuitw/o.jpg,False,https://www.yelp.com/biz/tabu-shabu-mckinney?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,23,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 33.21328, 'longitude': -96.66189}",[],"{'address1': '1620 N Hardin Blvd', 'address2': 'Ste 1000', 'address3': '', 'city': 'McKinney', 'zip_code': '75071', 'country': 'US', 'state': 'TX', 'display_address': ['1620 N Hardin Blvd', 'Ste 1000', 'McKinney, TX 75071']}",+19725488228,(972) 548-8228,17207.203218594812,
X0GMsxXcQncx71ELKtSp8w,chicago-avenue-hot-dogs-frisco,Chicago Avenue Hot Dogs,https://s3-media3.fl.yelpcdn.com/bphoto/SU2uGfLPcJEt3xkA_dIKdQ/o.jpg,False,https://www.yelp.com/biz/chicago-avenue-hot-dogs-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,119,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.0,"{'latitude': 33.17551667496035, 'longitude': -96.73564585276118}",[],"{'address1': '15922 Eldorado Pkwy', 'address2': 'Ste 700', 'address3': None, 'city': 'Frisco', 'zip_code': '75035', 'country': 'US', 'state': 'TX', 'display_address': ['15922 Eldorado Pkwy', 'Ste 700', 'Frisco, TX 75035']}",+19723697514,(972) 369-7514,9131.230116517117,$
